classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
GNB,0,Baseline,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,0,ROS,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,0,RUS,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,0,SMOTE,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,0,Borderline-SMOTE,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,0,SVM-SMOTE,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,0,ADASYN,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,0,G-SMOTE,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,0,CiFRUS (train),1.000000,1.000000,1.000000,1.000000,1.000000
GNB,0,CiFRUS (train/test),1.000000,1.000000,1.000000,1.000000,1.000000
GNB,0,CiFRUS (balanced-train/test),1.000000,1.000000,1.000000,1.000000,1.000000
GNB,1,Baseline,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,1,ROS,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,1,RUS,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,1,SMOTE,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,1,Borderline-SMOTE,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,1,SVM-SMOTE,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,1,ADASYN,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,1,G-SMOTE,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,1,CiFRUS (train),1.000000,1.000000,1.000000,1.000000,1.000000
GNB,1,CiFRUS (train/test),1.000000,1.000000,1.000000,1.000000,1.000000
GNB,1,CiFRUS (balanced-train/test),1.000000,1.000000,1.000000,1.000000,1.000000
GNB,2,Baseline,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,2,ROS,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,2,RUS,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,2,SMOTE,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,2,Borderline-SMOTE,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,2,SVM-SMOTE,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,2,ADASYN,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,2,G-SMOTE,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,2,CiFRUS (train),1.000000,1.000000,1.000000,1.000000,1.000000
GNB,2,CiFRUS (train/test),1.000000,1.000000,1.000000,1.000000,1.000000
GNB,2,CiFRUS (balanced-train/test),1.000000,1.000000,1.000000,1.000000,1.000000
GNB,3,Baseline,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,3,ROS,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,3,RUS,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,3,SMOTE,1.000000,1.000000,1.000000,1.000000,1.000000
GNB,3,Borderline-SMOTE,1.000000,1.000000,1.000000,1.000000,1.000000
